,median,mean,std,min,max
SIDT2,-0.0,-3.8965727e-06,5.7795463e-05,-0.000857246,-0.0
FXYD2,0.0,1.36003e-07,8.9078705e-05,-0.00073782186,0.00069320336
TMPRSS4,0.0,-5.6783965e-06,0.000266505,-0.0027878263,0.0013787296
TREH,0.0,-4.4722683e-06,0.00011116109,-0.0011774641,0.0006047961
HINFP,-0.0,-1.1873237e-05,0.00013946636,-0.0018002549,0.00043097688
C2CD2L,0.0,-1.5774007e-05,0.00016665104,-0.0019754763,0.0
RNF26,-0.0,2.8904717e-06,4.2872634e-05,-0.0,0.0006359038
USP2,0.0,-1.0628682e-05,0.000112180416,-0.0012337297,0.00038547156
PANX3,0.0,4.4141314e-07,6.5471986e-06,0.0,9.711089e-05
STT3A,0.0,-7.651747e-07,0.00010302363,-0.0011813822,0.00040469767
PATE3,0.0,0.0,0.0,-0.0,-0.0
FOXRED1,-0.0,-5.0578938e-06,7.502069e-05,-0.0011127366,-0.0
SRPRA,-0.0,0.0,0.0,-0.0,-0.0
MRPL51,0.0,-4.459417e-06,6.61439e-05,-0.0009810717,0.0
NANOG,-0.0,9.17248e-06,9.50641e-05,-0.00029818487,0.0009430272
CLEC4E,0.0,-1.5782698e-05,0.00021845225,-0.003172534,0.00029508097
KLRB1,0.0,2.2336976e-06,9.40266e-05,-0.000707323,0.0011987365
HEBP1,-0.0,-3.7250476e-05,0.00032292504,-0.0029575191,0.00084573816
CMAS,0.0,1.9373627e-05,0.00018741089,-0.00018243871,0.0019299814
MED21,0.0,-9.277579e-06,0.00012329913,-0.001815938,0.0
MANSC4,0.0,0.0,0.0,0.0,0.0
KRT76,0.0,-3.4176733e-07,5.9843816e-05,-0.00066269457,0.00058750575
KRT18,0.0,-3.068831e-06,4.4123306e-05,-0.000535905,0.00018684576
ATF7,0.0,3.7097758e-05,0.0002505573,-0.00046866157,0.0021640656
ATF7-NPFF,0.0,2.4593633e-05,0.00037079502,-0.0009170289,0.0047447956
HOXC5,-0.0,-7.877468e-06,8.839895e-05,-0.0011853619,1.7653123e-05
GDF11,0.0,-1.9782644e-06,0.00017348505,-0.0017905702,0.0017884125
CS,-0.0,-9.819357e-07,8.8167515e-05,-0.0010243321,0.0008083063
ATP5F1B,0.0,-1.0310872e-05,0.000112690126,-0.0014745367,0.0
MYO1A,0.0,-2.610957e-06,4.9210663e-05,-0.0006506098,0.00026794005
STAT6,0.0,-2.9900784e-05,0.0005685729,-0.008049811,0.0016468418
OS9,0.0,1.8068808e-05,0.00016640256,-0.000194068,0.0021475942
THAP2,0.0,-5.309071e-06,0.00013699179,-0.0018943436,0.000726348
TMEM19,0.0,-2.787447e-06,6.73274e-05,-0.0009416005,0.0003283621
KRR1,0.0,-1.6272605e-06,7.0139096e-05,-0.0008909946,0.0005329973
GLIPR1,0.0,-8.268227e-06,9.807966e-05,-0.0010633919,0.00021609831
TMTC3,-0.0,-1.4094119e-05,0.00042916674,-0.0032517589,0.0033439626
PWP1,0.0,-1.8742253e-06,2.4676541e-05,-0.0003628828,0.0
