,median,mean,std,min,max
INPP4B,0.0,-4.769127e-05,0.00044256862,-0.0026520656,0.0010677252
CADM2,-0.0,2.6281666e-07,9.214909e-05,-0.0003812553,0.00031929777
CALN1,0.0,0.0001886389,0.0012799508,-0.0001442725,0.0085826535
FAM171A1,-0.0,-2.4299132e-05,0.00018004906,-0.000872158,0.0006016658
NTRK3,-0.0,9.03116e-06,0.00096600206,-0.0043710778,0.004666832
LRRTM4,-0.0,4.442648e-05,0.00018737887,-7.045956e-05,0.0010168318
PTPRG,-0.0,-6.806417e-05,0.00050598674,-0.0031486987,0.0007618492
SLC4A4,-0.0,-1.6996668e-05,0.00011557668,-0.00073041033,0.00011584171
NRXN3,0.0,-0.00027006288,0.0012465905,-0.0071550133,0.0010298499
HEMGN,0.0,1.6018663e-05,0.00010459817,-0.0002873183,0.0005248494
ZNF365,-0.0,6.75771e-06,0.000119463235,-0.00022797869,0.000677628
SCYL2,0.0,-6.512105e-05,0.00037564966,-0.0017796983,0.00068783737
ADARB2,-0.0,-1.5111186e-05,0.00011017095,-0.00071109517,0.00016221293
ZFPM2,0.0,4.0830864e-06,0.0005403255,-0.0023787136,0.0026733873
NKAIN2,-0.0,1.4073718e-05,8.615734e-05,-1.3062877e-05,0.0005746406
MTERF3,-0.0,-1.2676658e-05,8.682727e-05,-0.00058207486,1.1625255e-05
SLC7A10,0.0,-2.0372034e-05,0.00022575431,-0.000901733,0.00062152074
LRP3,0.0,3.1509953e-05,0.00013695603,-0.00011307043,0.0007791622
HCN1,-0.0,7.123519e-05,0.00025823025,-0.0001735331,0.0013923561
SLC45A1,-0.0,5.44902e-05,0.00021722683,-0.0,0.0011869923
SYN3,0.0,-5.507116e-06,2.9183693e-05,-0.0001876736,-0.0
NRG1,0.0,-4.1380146e-05,0.0002949621,-0.0012020061,0.0008066732
LCE3B,0.0,2.3266107e-06,1.5607387e-05,-0.0,0.00010469748
MEGF11,-0.0,-1.1742583e-05,8.0626894e-05,-0.000496893,0.00012130811
PSMG4,-0.0,-1.0042066e-06,1.6682432e-05,-9.7660326e-05,5.2471027e-05
