,median,mean,std,min,max
CX3CR1,0.0,4.3083017e-07,4.5697747e-05,-0.00033799486,0.0003079393
EID1,0.0,-9.815781e-07,3.500424e-05,-0.00035685336,0.00016716393
LALBA,0.0,-1.7351525e-06,3.4001692e-05,-0.00033688,0.00012102761
ACTR3,0.0,7.183903e-06,0.000151237,-0.0007482319,0.0010884643
PBX3,0.0,-1.5230389e-05,0.00026151052,-0.002708557,0.00096024474
LMO2,0.0,-9.809935e-06,8.954689e-05,-0.0005931503,0.0004896544
MTHFSD,0.0,1.2330497e-07,0.00011682692,-0.00083756965,0.0012811024
AS3MT,0.0,-5.8164082e-06,6.35179e-05,-0.00042952644,0.00029286332
R3HCC1,0.0,5.305033e-06,7.576664e-05,-0.00046997124,0.00055680797
BRAT1,0.0,-1.3091296e-06,4.723211e-05,-0.00042302627,0.00035554834
CPSF7,-0.0,3.6584854e-07,0.00010066641,-0.00045234076,0.001095021
ATPAF1,0.0,1.2907907e-06,9.507421e-05,-0.0006930719,0.0007683869
ZFYVE19,0.0,-4.0508763e-07,4.4190907e-05,-0.00044286958,0.00048482107
PPP1R14D,0.0,1.3877229e-06,4.7241978e-05,-0.00024741486,0.00036668195
CCNG1,-0.0,-3.7023574e-06,8.73483e-05,-0.0008046436,0.00084440224
COQ6,0.0,9.2530945e-06,0.00015542048,-0.0005483142,0.0019226806
ENTPD5,0.0,-2.0467044e-06,0.00014460515,-0.00090946,0.00079179596
FAM161B,0.0,1.4968451e-05,0.00013667112,-0.00095589884,0.0013992504
TMEM242,0.0,-1.7866389e-06,8.343249e-05,-0.0005845251,0.00055718404
APOLD1,-0.0,-8.607803e-06,0.00017041745,-0.0016168572,0.00047860132
SDC3,0.0,-7.1044303e-07,6.3853666e-05,-0.0004899038,0.00048180122
PISD,0.0,-8.162973e-06,9.841698e-05,-0.001191834,0.00034956375
LATS1,0.0,-2.614703e-07,9.353433e-05,-0.0005818429,0.0005094064
ATP6V1B1,0.0,-7.979238e-06,0.00014294976,-0.0018628942,0.0008065741
HERC6,0.0,-2.1754377e-06,9.2394046e-05,-0.0006314992,0.00073829904
EVI2A,0.0,4.4369386e-07,5.2906358e-05,-0.00040949212,0.0005469034
EVI2B,0.0,-2.8087518e-06,4.6613044e-05,-0.00058962486,0.00027675187
CEACAM3,0.0,-5.6147945e-07,8.395457e-05,-0.0005302948,0.0005293097
SFXN1,0.0,-4.936642e-06,0.00012098197,-0.0007590613,0.0011326438
ZBTB32,0.0,-8.782541e-06,5.1395098e-05,-0.0004629436,9.969947e-05
ARHGAP40,0.0,1.1013406e-05,0.00013610239,-0.0010594806,0.00062563864
KIF3B,0.0,-1.9590552e-06,0.00015402699,-0.0009729079,0.00093644497
DZANK1,0.0,-1.4276408e-06,0.00014682536,-0.0016812455,0.0010435998
RIN2,0.0,4.4516664e-06,0.0001403809,-0.000595304,0.0010468287
CHRNA1,0.0,7.906742e-06,0.0001545467,-0.00060006784,0.0022318114
PDPR,0.0,1.5656544e-06,9.6273056e-05,-0.0006015993,0.00075882656
EVPLL,-0.0,-7.229328e-07,4.98436e-05,-0.0003724868,0.00039740224
TMPRSS12,-0.0,8.946441e-06,9.655781e-05,-0.0008020632,0.00056907214
LINC03033,0.0,-2.9465539e-06,0.00013156992,-0.00084929104,0.0005938734
LRRC19,-0.0,1.6443215e-06,5.450261e-05,-0.00047234716,0.00049776986
GPR135,0.0,-2.3392558e-06,7.117269e-05,-0.00044887362,0.0005282948
