,median,mean,std,min,max
Bin_2813,-5.6512654e-06,-1.4244994e-05,1.8033457e-05,-5.037346e-05,6.8874956e-06
Bin_2814,7.2130706e-06,2.0478423e-05,3.7436963e-05,-2.9982662e-05,0.000120319215
Bin_2815,0.0,1.2561919e-06,1.6940472e-05,-3.6074744e-05,3.6511075e-05
Bin_2816,-5.6377257e-06,-1.2817413e-05,1.4832903e-05,-4.2676304e-05,4.1417643e-06
Bin_2817,0.0,4.004893e-06,1.2139781e-05,-1.7718827e-05,3.2802225e-05
Bin_2818,0.0,-3.5811265e-06,5.779071e-06,-1.821802e-05,0.0
Bin_2819,0.0,7.282236e-07,4.596289e-06,-8.599521e-06,1.1863282e-05
Bin_2820,3.31883e-07,2.5369163e-06,1.2407116e-05,-3.8089107e-05,2.6978518e-05
Bin_2821,-2.5285528e-06,-8.998389e-06,1.1439646e-05,-2.9837705e-05,5.2309792e-06
Bin_2822,6.5959102e-06,6.9267344e-06,1.0212022e-05,-1.2185847e-05,2.7773138e-05
Bin_2823,-1.0002444e-07,-3.0065557e-06,6.2692134e-06,-1.6653063e-05,5.9807176e-06
Bin_2824,1.2090294e-06,2.5280347e-06,4.6074965e-06,-5.8618607e-06,1.3819724e-05
Bin_2825,-0.0,1.5079492e-06,7.226977e-06,-7.4914037e-06,2.293785e-05
Bin_2826,0.0,-2.4951685e-06,6.845741e-06,-2.0123285e-05,6.117129e-06
Bin_2827,0.0,1.5774684e-05,6.606403e-05,-3.5577505e-05,0.0002752716
Bin_2828,0.0,7.561789e-07,9.175974e-06,-1.7803613e-05,2.327754e-05
Bin_2829,1.0151123e-05,1.5959526e-05,2.0967816e-05,0.0,7.4334144e-05
Bin_2830,0.0,7.2457583e-06,2.4666018e-05,-1.6421043e-05,9.7760974e-05
Bin_2831,0.0,0.0,0.0,0.0,0.0
Bin_2832,0.0,0.0,0.0,-0.0,-0.0
Bin_2833,0.0,0.0,0.0,0.0,0.0
Bin_2834,0.0,0.0,0.0,-0.0,-0.0
Bin_2835,-0.0,0.0,0.0,-0.0,-0.0
Bin_2836,0.0,0.0,0.0,-0.0,-0.0
Bin_2837,0.0,0.0,0.0,0.0,0.0
Bin_2838,-0.0,0.0,0.0,-0.0,-0.0
Bin_2839,0.0,0.0,0.0,-0.0,-0.0
Bin_2840,0.0,0.0,0.0,0.0,0.0
Bin_2841,-0.0,0.0,0.0,-0.0,-0.0
Bin_2842,0.0,0.0,0.0,-0.0,-0.0
Bin_2843,0.0,0.0,0.0,0.0,0.0
Bin_2844,0.0,0.0,0.0,0.0,0.0
Bin_2845,-0.0,0.0,0.0,-0.0,-0.0
Bin_2846,0.0,8.268624e-08,3.5080802e-07,0.0,1.4883524e-06
Bin_2847,1.6838762e-06,1.7164159e-05,5.362528e-05,0.0,0.00022947139
Bin_2848,1.8353725e-06,7.954776e-06,1.6453228e-05,-2.417093e-05,4.9649072e-05
Bin_2849,4.596508e-07,3.5425708e-06,1.0155032e-05,-5.0997705e-06,4.2148786e-05
Bin_2850,-3.3982951e-06,-7.689828e-06,9.35537e-06,-2.553535e-05,1.6710426e-06
Bin_2851,-1.1473726e-06,-6.760728e-06,1.1362243e-05,-3.9169718e-05,3.8462165e-08
Bin_2852,0.0,-3.653159e-05,0.000151911,-0.0006439039,2.584131e-05
