,median,mean,std,min,max
Bin_2674,5.9619224e-06,3.0987518e-05,5.1195057e-05,-8.615595e-06,0.0002443056
Bin_2675,-2.1990001e-05,-3.4887456e-05,4.821989e-05,-0.00016497418,5.764686e-05
Bin_2676,-7.8374273e-07,-8.231328e-06,3.0295472e-05,-0.0001423767,5.7181223e-05
Bin_2677,-0.0,-2.5293555e-05,3.8042937e-05,-0.00015497438,1.12199e-05
Bin_2678,-5.356709e-06,-2.9773193e-05,4.3256165e-05,-0.00018591253,-0.0
Bin_2679,-1.4666982e-05,-3.9086037e-05,5.0825267e-05,-0.0002203218,7.0566566e-06
Bin_2680,-1.909743e-05,-3.5548797e-05,5.384164e-05,-0.00031497344,1.5187896e-06
Bin_2681,0.0,-4.7409667e-06,3.844527e-05,-0.00013439044,0.00011517921
Bin_2682,2.1427924e-05,4.3395266e-05,7.824682e-05,-0.000114715585,0.00044245415
Bin_2683,-0.0,-6.0114444e-06,8.9284295e-05,-0.0005355055,0.00018671795
Bin_2684,-1.2327701e-05,-1.8451958e-05,4.1552437e-05,-0.00019378569,6.4370644e-05
Bin_2685,0.0,4.4808826e-06,2.1252035e-05,-4.05254e-05,0.00012690926
Bin_2686,0.0,0.0,0.0,-0.0,-0.0
Bin_2687,-0.0,0.0,0.0,-0.0,-0.0
Bin_2688,8.982166e-05,0.00010669737,8.627292e-05,0.0,0.00029807247
Bin_2689,0.00022427666,0.00026857486,0.00023302871,0.0,0.00071541744
Bin_2690,1.8114384e-05,2.7008435e-05,5.4567226e-05,-0.0001820552,0.00019636095
Bin_2691,2.3977285e-05,4.8856164e-05,7.48721e-05,-9.859908e-05,0.00024214415
Bin_2692,-0.0,-5.968796e-07,9.4145464e-05,-0.00019098716,0.00040445096
Bin_2693,3.150928e-05,4.1337047e-05,4.7548605e-05,0.0,0.00020458706
Bin_2694,-2.555471e-05,-5.247162e-05,7.932466e-05,-0.00032913743,5.4664055e-05
Bin_2695,0.0,2.5076082e-05,4.796786e-05,-1.9316743e-05,0.0002605369
Bin_2696,0.0,-7.325053e-06,2.8204475e-05,-0.00013303748,3.1932268e-05
Bin_2697,-3.677384e-05,-7.099751e-05,9.289882e-05,-0.00032954628,-0.0
Bin_2698,-5.402435e-06,-3.1546813e-05,4.6601726e-05,-0.0001917425,2.4962432e-05
Bin_2699,0.0,-7.571536e-07,1.7883056e-05,-6.23287e-05,4.8529073e-05
Bin_2700,-0.0,9.2467635e-06,4.3944652e-05,-0.00014787487,0.000119972836
Bin_2701,6.6806283e-06,2.0292615e-05,3.1656e-05,-1.6107908e-05,0.00013610422
Bin_2702,0.0,3.920095e-05,7.0152164e-05,0.0,0.0003907803
Bin_2703,-0.0,4.1498465e-06,4.23313e-05,-0.000119876735,8.707685e-05
Bin_2704,-5.883189e-06,-2.4456327e-05,4.274171e-05,-0.0001537351,3.1871714e-05
Bin_2705,2.8041752e-05,6.213159e-05,7.665387e-05,-1.2992728e-06,0.00031775856
Bin_2706,-0.0,-4.2705187e-06,3.4686214e-05,-7.285517e-05,0.00014686944
Bin_2707,-2.637184e-06,-2.666094e-05,4.1614236e-05,-0.00019192154,3.3466462e-05
Bin_2708,0.0,1.2335563e-06,2.0427939e-05,-4.686538e-05,7.591498e-05
Bin_2709,1.6028322e-06,2.3512397e-05,3.8599293e-05,-1.0672907e-05,0.00017622171
Bin_2710,-0.0,-1.1552454e-05,3.1142008e-05,-0.00010704309,7.740613e-05
Bin_2711,-1.5462914e-05,-5.1095187e-05,6.807195e-05,-0.0002827163,9.057493e-06
Bin_2712,-5.4839533e-05,-7.535105e-05,8.860996e-05,-0.00042628797,-0.0
Bin_2713,-0.0,-3.1570016e-05,5.556236e-05,-0.00025013948,1.9269544e-05
Bin_2714,-1.5574939e-05,-5.2528234e-05,7.324467e-05,-0.00036240055,-0.0
Bin_2715,-0.0,1.3069419e-05,4.425403e-05,-9.304553e-05,0.00016672967
Bin_2716,-7.599799e-07,-8.985416e-06,2.5572213e-05,-0.00010873761,3.9079765e-05
Bin_2717,-1.8897474e-05,-4.1288487e-05,6.556878e-05,-0.0002944727,3.255521e-05
Bin_2718,0.0,6.834453e-06,1.9178284e-05,-3.096983e-05,6.3916064e-05
Bin_2719,-7.969766e-05,-0.00010142761,0.0001273097,-0.0005151854,2.8976393e-07
Bin_2720,-0.0,-6.8031686e-06,2.5904279e-05,-0.00011609718,5.5957367e-05
Bin_2721,-0.0,-1.1984937e-05,2.6062706e-05,-9.890274e-05,3.880019e-05
Bin_2722,3.95152e-05,6.0032387e-05,7.169828e-05,0.0,0.00031281353
Bin_2723,0.0,1.1338064e-05,3.086123e-05,-3.090196e-05,0.00018281034
Bin_2724,0.0,1.8341088e-05,3.109925e-05,-2.6451844e-05,0.00015696781
Bin_2725,-0.0,-1.0872853e-05,3.170448e-05,-0.00010304254,6.912567e-05
Bin_2726,-0.0,-1.7140239e-05,3.1648025e-05,-0.00012535504,2.5938782e-05
Bin_2727,2.3142411e-05,5.0018316e-05,6.1007184e-05,0.0,0.00022078445
Bin_2728,1.40337615e-05,2.6663649e-05,3.665312e-05,-1.9166611e-05,0.00016112738
Bin_2729,0.0,1.6948781e-05,3.1502233e-05,-6.273058e-06,0.00016003438
Bin_2730,-1.2571506e-05,-2.1676266e-05,2.9826453e-05,-0.00015910591,2.1904991e-06
Bin_2731,0.0,2.3205825e-05,4.7125337e-05,-5.1412775e-05,0.00023634496
Bin_2732,0.0,1.7425578e-05,4.7892252e-05,-8.667759e-05,0.00022803343
Bin_2733,6.9920998e-06,5.729392e-05,0.00011360215,-0.0,0.0005157336
Bin_2734,0.0,2.5511823e-05,8.309682e-05,-0.00014658536,0.000509507
Bin_2735,-0.0,-4.568866e-05,8.3005485e-05,-0.00041586542,3.0441499e-05
Bin_2736,0.0,-1.8750904e-06,1.7921542e-05,-8.727483e-05,4.8145248e-05
Bin_2737,0.0,8.756957e-06,1.4113336e-05,-6.9385096e-06,4.5199595e-05
Bin_2738,0.0,5.8540423e-05,9.265315e-05,0.0,0.0004394601
Bin_2739,-0.0,-8.325727e-06,4.6673973e-05,-0.00024727327,7.60482e-05
