,median,mean,std,min,max
Bin_316,-2.068056e-05,-3.3824126e-05,6.619795e-05,-0.00047282618,9.8821285e-05
Bin_317,1.757385e-05,3.5624707e-05,4.8656322e-05,-1.9313642e-05,0.00021122425
Bin_318,7.998856e-06,1.121199e-05,3.670166e-05,-0.0001211276,0.0001214555
Bin_319,1.2468412e-05,2.6907082e-05,3.513934e-05,-8.346064e-06,0.00016331274
Bin_320,0.0,-3.5711855e-06,1.8789304e-05,-7.631443e-05,5.4212884e-05
Bin_321,-1.0558202e-05,-2.0080406e-05,2.6462092e-05,-0.00012649651,5.558982e-06
Bin_322,6.132646e-07,-2.4542423e-06,2.2571736e-05,-7.757824e-05,3.855404e-05
Bin_323,1.697658e-08,7.2618327e-06,2.366249e-05,-3.3782093e-05,9.336124e-05
Bin_324,1.998726e-05,4.3224747e-05,5.4148975e-05,-5.5294413e-06,0.00026783918
Bin_325,0.0,-3.6319634e-06,4.0239152e-05,-0.00012739385,0.00011399528
Bin_326,-9.897283e-06,-2.561489e-05,4.1128318e-05,-0.00018746532,6.5711965e-06
Bin_327,-5.4147413e-06,-2.2002187e-05,5.110377e-05,-0.00019543468,6.175004e-05
Bin_328,-3.258996e-05,-3.9150244e-05,4.8504113e-05,-0.0002564566,8.6452776e-05
Bin_329,6.5605156e-05,8.319655e-05,7.515055e-05,0.0,0.0003741354
Bin_330,-3.0793257e-05,-5.7116667e-05,0.00010105863,-0.0004091215,0.0003034416
Bin_331,3.2613018e-05,7.269483e-05,9.040689e-05,-5.724204e-05,0.00036025155
Bin_332,1.9200423e-05,3.9995182e-05,5.9740905e-05,-8.2433304e-05,0.000252809
Bin_333,-3.5983308e-07,-9.076462e-06,5.8197373e-05,-0.00029938866,0.00018545226
Bin_334,-1.0083486e-05,-2.1305435e-05,3.3183092e-05,-0.00015843665,3.4674296e-05
Bin_335,1.4689171e-05,2.869162e-05,4.239936e-05,-3.3736771e-06,0.0002543246
Bin_336,-2.7071924e-06,-1.08139675e-05,2.4700734e-05,-0.00013804743,2.6896781e-05
Bin_337,-3.1541817e-06,-2.4029157e-05,4.1644715e-05,-0.00022316955,-0.0
Bin_338,0.0,-2.2510453e-06,2.5149622e-05,-0.00012207618,6.080797e-05
