,median,mean,std,min,max
Bin_92,0.0,1.9132483e-05,4.428869e-05,-0.0001057179,0.00023411638
Bin_93,0.0,1.2413641e-05,3.486022e-05,-4.8985894e-05,0.00021081674
Bin_94,0.0,-1.3175624e-05,3.5263278e-05,-0.00018454815,7.435826e-05
Bin_95,0.0,-2.7107508e-06,2.5504587e-05,-0.00010255313,8.096355e-05
Bin_96,-0.0,9.913123e-06,4.633116e-05,-8.983357e-05,0.00027447776
Bin_97,0.0,1.8693562e-06,4.098649e-05,-0.00015205807,0.00019665863
Bin_98,0.0,3.2104486e-05,8.718139e-05,-0.00010286199,0.0005185228
Bin_99,0.0,5.3358068e-05,8.991927e-05,-3.2894666e-05,0.00051601767
Bin_100,0.0,2.056509e-05,7.795654e-05,-6.0007944e-05,0.00064076914
Bin_101,0.0,-1.4886934e-06,2.5663228e-05,-9.2831266e-05,0.00015451644
Bin_102,-0.0,2.7404587e-06,4.24153e-05,-0.00017984153,0.0001573931
Bin_103,0.0,1.6023441e-06,5.4077693e-05,-0.00012943933,0.00022145954
Bin_104,0.0,2.7635617e-05,6.0172304e-05,-2.602364e-05,0.00032264274
Bin_105,0.0,-2.1383627e-05,5.155472e-05,-0.00028089073,6.3352025e-05
Bin_106,-0.0,1.4589228e-05,5.4329263e-05,-0.00029884456,0.0002731743
Bin_107,1.5140436e-05,7.479939e-05,0.00011063833,0.0,0.0006612042
Bin_108,0.0,2.0663527e-05,5.752386e-05,-2.9293786e-05,0.00041959065
Bin_109,0.0,3.18629e-05,7.565657e-05,-4.192912e-05,0.00047593671
Bin_110,-0.0,-1.0629921e-05,2.4453017e-05,-0.00019125371,4.2541735e-05
Bin_111,0.0,6.8290724e-06,3.318322e-05,-4.2660788e-05,0.00022097897
Bin_112,0.0,2.0417057e-05,4.4705037e-05,-6.415319e-05,0.00027730042
Bin_113,0.0,-7.926193e-06,2.5078763e-05,-0.00012113515,5.7868787e-05
Bin_114,-0.0,1.1114339e-05,3.5195153e-05,-6.3230385e-05,0.00014689701
Bin_115,-0.0,7.2607986e-06,4.869658e-05,-0.00026333285,0.00026531005
Bin_116,0.0,2.2403874e-05,4.768529e-05,-9.0305315e-05,0.00028963195
Bin_117,-0.0,5.4035227e-06,2.9472683e-05,-5.226971e-05,0.00025795348
Bin_118,0.0,2.161512e-05,4.6271733e-05,-4.0010156e-05,0.00026073164
Bin_119,0.0,2.356348e-05,4.1566414e-05,0.0,0.00021175777
Bin_120,0.0,3.229114e-05,6.1800696e-05,0.0,0.0002986914
Bin_121,0.0,3.4710974e-06,2.744715e-05,-7.465628e-05,0.00014061539
Bin_122,0.0,4.076358e-06,2.0345435e-05,-6.892708e-05,0.00010435908
Bin_123,-0.0,0.0,0.0,0.0,0.0
Bin_124,0.0,0.0,0.0,0.0,0.0
Bin_125,0.0,0.0,0.0,-0.0,-0.0
Bin_126,-0.0,0.0,0.0,-0.0,-0.0
Bin_127,-0.0,0.0,0.0,-0.0,-0.0
Bin_128,-0.0,0.0,0.0,-0.0,-0.0
Bin_129,0.0,0.0,0.0,-0.0,-0.0
Bin_130,-0.0,0.0,0.0,0.0,0.0
Bin_131,-0.0,0.0,0.0,0.0,0.0
Bin_132,0.0,0.0,0.0,-0.0,-0.0
Bin_133,-0.0,0.0,0.0,0.0,0.0
Bin_134,0.0,0.0,0.0,0.0,0.0
Bin_135,0.0,0.0,0.0,-0.0,-0.0
Bin_136,0.0,0.0,0.0,-0.0,-0.0
Bin_137,-0.0,0.0,0.0,0.0,0.0
Bin_138,0.0,0.0,0.0,0.0,0.0
Bin_139,0.0,0.0,0.0,-0.0,-0.0
Bin_140,-0.0,0.0,0.0,-0.0,-0.0
Bin_141,0.0,0.0,0.0,0.0,0.0
Bin_142,0.0,0.0,0.0,0.0,0.0
Bin_143,0.0,1.9122752e-05,6.117427e-05,-1.5321966e-05,0.00032420916
