,Ovary-AdenoCA,CNS-PiloAstro,Liver-HCC,Panc-Endocrine,Kidney-RCC,Prost-AdenoCA,Thy-AdenoCA,ColoRect-AdenoCA,Lymph-BNHL,Uterus-AdenoCA,Breast-AdenoCA,Lung-AdenoCA,Panc-AdenoCA,Eso-AdenoCA,Head-SCC,CNS-Medullo,CNS-GBM,Skin-Melanoma,Lymph-CLL,Kidney-ChRCC,Stomach-AdenoCA,Lung-SCC,Bone-Osteosarc,Myeloid-MPN
C.CA.G,0.6428571428571429,0.12,0.6909090909090909,0.1643835616438356,0.13513513513513514,0.15053763440860216,0.3888888888888889,0.0,0.06692913385826772,0.1981981981981982,0.7209302325581395,0.0,0.023255813953488372,0.9397590361445783,0.2727272727272727,0.5,0.42105263157894735,0.2553191489361702,0.0,0.0,0.16666666666666666,0.045454545454545456,0.5060240963855421,0.0
C.CA.T,0.6285714285714286,0.1,0.6,0.8036529680365296,0.10810810810810811,0.07526881720430108,0.3333333333333333,0.0,0.0984251968503937,0.2882882882882883,0.7151162790697675,0.1111111111111111,0.011627906976744186,0.5060240963855421,0.2727272727272727,0.375,0.12631578947368421,0.0851063829787234,0.0,0.0,0.0,0.0,0.39759036144578314,0.0
C.CG.A,0.2714285714285714,0.5,0.21818181818181817,0.7488584474885844,0.06756756756756757,0.021505376344086023,0.5,0.0,0.09448818897637795,0.04504504504504504,0.5813953488372093,0.4444444444444444,0.19767441860465115,0.3493975903614458,0.0,0.6666666666666666,0.3368421052631579,0.02127659574468085,0.0,0.0,0.0,0.045454545454545456,0.3493975903614458,0.0
C.CG.C,0.24285714285714285,0.54,0.05454545454545454,0.7031963470319634,0.7027027027027027,0.03225806451612903,0.3888888888888889,0.0,0.35826771653543305,0.45045045045045046,0.21511627906976744,0.5555555555555556,0.20930232558139536,0.6987951807228916,0.2727272727272727,0.2916666666666667,0.42105263157894735,0.40425531914893614,0.0,0.0,0.0,0.09090909090909091,0.4578313253012048,0.125
C.CG.G,0.37142857142857144,0.58,0.5818181818181818,0.3515981735159817,0.2972972972972973,0.043010752688172046,0.7222222222222222,0.0,0.13385826771653545,0.009009009009009009,0.7151162790697675,0.6666666666666666,0.03488372093023256,0.7228915662650602,0.2727272727272727,0.5833333333333334,0.5578947368421052,0.02127659574468085,0.0,0.0,0.0,0.0,0.27710843373493976,0.0
C.CG.T,0.35714285714285715,0.5,0.01818181818181818,0.5251141552511416,0.6891891891891891,0.03225806451612903,0.3333333333333333,0.0,0.2559055118110236,0.6666666666666666,0.45930232558139533,0.5555555555555556,0.1511627906976744,0.3493975903614458,0.18181818181818182,0.5416666666666666,0.3894736842105263,0.2765957446808511,0.0,0.0,0.0,0.045454545454545456,0.2289156626506024,0.25
C.CT.A,0.6857142857142857,0.22,0.18181818181818182,0.817351598173516,0.0945945945945946,0.5376344086021505,0.5,0.0,0.3543307086614173,0.22522522522522523,0.9244186046511628,0.3333333333333333,0.1511627906976744,0.2891566265060241,0.5454545454545454,0.4166666666666667,0.3263157894736842,0.0,0.0,0.0,0.0,0.0,0.26506024096385544,0.0
C.CT.C,0.6714285714285714,0.14,0.2545454545454545,0.726027397260274,0.08108108108108109,0.5591397849462365,0.5555555555555556,0.0,0.35039370078740156,0.18018018018018017,0.9244186046511628,0.2222222222222222,0.1511627906976744,0.3253012048192771,0.5454545454545454,0.5,0.4631578947368421,0.0,0.0,0.0,0.0,0.0,0.27710843373493976,0.0
C.CT.G,0.5428571428571428,0.24,0.8363636363636363,0.4885844748858447,0.7567567567567568,0.043010752688172046,0.4444444444444444,0.0,0.38976377952755903,0.22522522522522523,0.9186046511627907,0.0,0.2558139534883721,0.6024096385542169,0.36363636363636365,0.7083333333333334,0.18947368421052632,0.0,0.0,0.0,0.8333333333333334,0.4090909090909091,0.6144578313253012,0.0
C.CT.T,0.7,0.2,0.2727272727272727,0.7168949771689498,0.21621621621621623,0.5268817204301075,0.5555555555555556,0.0,0.3543307086614173,0.1981981981981982,0.9302325581395349,0.1111111111111111,0.1511627906976744,0.20481927710843373,0.5454545454545454,0.5416666666666666,0.3157894736842105,0.0,0.0,0.0,0.0,0.045454545454545456,0.20481927710843373,0.0
C.TA.A,0.5,0.18,0.12727272727272726,0.0547945205479452,0.4864864864864865,0.07526881720430108,0.2222222222222222,0.0,0.27165354330708663,0.13513513513513514,0.7383720930232558,0.1111111111111111,0.023255813953488372,0.3132530120481928,0.18181818181818182,0.375,0.28421052631578947,0.10638297872340426,0.0,0.0,0.0,0.0,0.03614457831325301,0.0
C.TA.C,0.4142857142857143,0.14,0.12727272727272726,0.8767123287671232,0.22972972972972974,0.08602150537634409,0.1111111111111111,0.0,0.23228346456692914,0.6486486486486487,0.12790697674418605,0.3333333333333333,0.046511627906976744,0.43373493975903615,0.09090909090909091,0.25,0.5157894736842106,0.44680851063829785,0.0,0.0,0.0,0.0,0.30120481927710846,0.0
C.TA.G,0.44285714285714284,0.34,0.0,0.091324200913242,0.3918918918918919,0.12903225806451613,0.16666666666666666,0.0,0.40551181102362205,0.21621621621621623,0.6046511627906976,0.2222222222222222,0.011627906976744186,0.0963855421686747,0.5454545454545454,0.3333333333333333,0.45263157894736844,0.14893617021276595,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
C.TA.T,0.7,0.16,0.5454545454545454,0.817351598173516,0.28378378378378377,0.13978494623655913,0.5,0.0,0.13385826771653545,0.12612612612612611,0.7965116279069767,0.1111111111111111,0.011627906976744186,0.04819277108433735,0.5454545454545454,0.3333333333333333,0.2631578947368421,0.0425531914893617,0.0,0.0,0.0,0.045454545454545456,0.03614457831325301,0.0
C.TC.A,0.6714285714285714,0.32,0.6,0.54337899543379,0.14864864864864866,0.07526881720430108,0.05555555555555555,0.0,0.031496062992125984,0.4144144144144144,0.813953488372093,0.2222222222222222,0.023255813953488372,0.18072289156626506,0.45454545454545453,0.4166666666666667,0.15789473684210525,0.1276595744680851,0.0,0.0,0.0,0.045454545454545456,0.08433734939759036,0.0
C.TC.C,0.7,0.28,0.43636363636363634,0.8904109589041096,0.581081081081081,0.13978494623655913,0.05555555555555555,0.0,0.08267716535433071,0.18018018018018017,0.686046511627907,0.3333333333333333,0.03488372093023256,0.0,0.5454545454545454,0.3333333333333333,0.12631578947368421,0.0,0.0,0.0,0.0,0.045454545454545456,0.07228915662650602,0.0
C.TC.G,0.5142857142857142,0.26,0.34545454545454546,0.8995433789954338,0.3108108108108108,0.12903225806451613,0.3333333333333333,0.0,0.051181102362204724,0.2972972972972973,0.3081395348837209,0.2222222222222222,0.05813953488372093,0.25301204819277107,0.45454545454545453,0.16666666666666666,0.4105263157894737,0.10638297872340426,0.0,0.0,0.0,0.0,0.3253012048192771,0.0
C.TC.T,0.7857142857142857,0.38,0.6,0.8904109589041096,0.5945945945945946,0.11827956989247312,0.2777777777777778,0.0,0.23622047244094488,0.44144144144144143,0.813953488372093,0.0,0.19767441860465115,0.18072289156626506,0.45454545454545453,0.2916666666666667,0.24210526315789474,0.06382978723404255,0.0,0.0,0.0,0.045454545454545456,0.26506024096385544,0.0
C.TG.A,0.6571428571428571,0.14,0.6909090909090909,0.2191780821917808,0.1891891891891892,0.043010752688172046,0.2777777777777778,0.0,0.15748031496062992,0.4954954954954955,0.37790697674418605,0.1111111111111111,0.1511627906976744,0.3253012048192771,0.45454545454545453,0.2916666666666667,0.8210526315789474,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.25
C.TG.C,0.37142857142857144,0.28,0.38181818181818183,0.2922374429223744,0.28378378378378377,0.10752688172043011,0.3333333333333333,0.0,0.23228346456692914,0.36036036036036034,0.2441860465116279,0.1111111111111111,0.06976744186046512,0.30120481927710846,0.5454545454545454,0.4166666666666667,0.28421052631578947,0.0851063829787234,0.0,0.0,0.0,0.0,0.08433734939759036,0.0
C.TG.G,0.37142857142857144,0.1,0.5272727272727272,0.4931506849315068,0.20270270270270271,0.08602150537634409,0.1111111111111111,0.0,0.22440944881889763,0.6306306306306306,0.29651162790697677,0.3333333333333333,0.20930232558139536,0.10843373493975904,0.36363636363636365,0.25,0.22105263157894736,0.1276595744680851,0.0,0.0,0.0,0.13636363636363635,0.1566265060240964,0.0
C.TG.T,0.7714285714285715,0.38,0.509090909090909,0.8858447488584474,0.6081081081081081,0.11827956989247312,0.05555555555555555,0.0,0.35826771653543305,0.46846846846846846,0.7558139534883721,0.1111111111111111,0.5930232558139535,0.24096385542168675,0.45454545454545453,0.3333333333333333,0.3157894736842105,0.10638297872340426,0.0,0.0,0.0,0.045454545454545456,0.25301204819277107,0.0
G.CA.A,0.5285714285714286,0.16,0.4727272727272727,0.3470319634703196,0.21621621621621623,0.10752688172043011,0.5555555555555556,0.0,0.28346456692913385,0.3153153153153153,0.3023255813953488,0.0,0.6744186046511628,0.024096385542168676,0.5454545454545454,0.2916666666666667,0.37894736842105264,0.02127659574468085,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
G.CA.C,0.17142857142857143,0.48,0.2,0.2831050228310502,0.10810810810810811,0.16129032258064516,0.2222222222222222,0.0,0.610236220472441,0.21621621621621623,0.29651162790697677,0.2222222222222222,0.12790697674418605,0.2289156626506024,0.2727272727272727,0.3333333333333333,0.3368421052631579,0.3404255319148936,0.0,0.0,0.0,0.0,0.1686746987951807,0.0
G.CA.G,0.3,0.1,0.36363636363636365,0.410958904109589,0.0945945945945946,0.27956989247311825,0.3888888888888889,0.5,0.8622047244094488,0.3333333333333333,0.37209302325581395,0.1111111111111111,0.46511627906976744,0.37349397590361444,0.36363636363636365,0.8333333333333334,0.5684210526315789,0.7659574468085106,0.2,0.26666666666666666,0.16666666666666666,0.0,0.39759036144578314,0.0
G.CA.T,0.5714285714285714,0.1,0.38181818181818183,0.7488584474885844,0.14864864864864866,0.16129032258064516,0.5555555555555556,0.0,0.19291338582677164,0.4774774774774775,0.4069767441860465,0.0,0.12790697674418605,0.024096385542168676,0.2727272727272727,0.375,0.28421052631578947,0.06382978723404255,0.0,0.0,0.0,0.18181818181818182,0.04819277108433735,0.125
G.CG.A,0.5714285714285714,0.02,0.6909090909090909,0.730593607305936,0.05405405405405406,0.06451612903225806,0.5,0.0,0.0984251968503937,0.05405405405405406,0.5872093023255814,0.6666666666666666,0.08139534883720931,0.3253012048192771,0.36363636363636365,0.20833333333333334,0.2,0.0,0.0,0.0,0.16666666666666666,0.22727272727272727,0.26506024096385544,0.0
G.CG.C,0.3142857142857143,0.5,0.10909090909090909,0.3470319634703196,0.3918918918918919,0.053763440860215055,0.3888888888888889,0.0,0.29133858267716534,0.36036036036036034,0.4069767441860465,0.5555555555555556,0.023255813953488372,0.42168674698795183,0.36363636363636365,0.20833333333333334,0.37894736842105264,0.10638297872340426,0.0,0.0,0.0,0.0,0.18072289156626506,0.0
G.CG.G,0.35714285714285715,0.04,0.6727272727272727,0.5662100456621004,0.12162162162162163,0.053763440860215055,0.5555555555555556,0.0,0.19291338582677164,0.07207207207207207,0.45348837209302323,0.3333333333333333,0.023255813953488372,0.5542168674698795,0.09090909090909091,0.4166666666666667,0.42105263157894735,0.02127659574468085,0.0,0.0,0.0,0.0,0.43373493975903615,0.0
G.CG.T,0.6571428571428571,0.32,0.6545454545454545,0.5981735159817352,0.0945945945945946,0.07526881720430108,0.16666666666666666,0.0,0.11811023622047244,0.42342342342342343,0.3488372093023256,0.3333333333333333,0.16279069767441862,0.08433734939759036,0.45454545454545453,0.4583333333333333,0.6736842105263158,0.0,0.0,0.0,0.16666666666666666,0.36363636363636365,0.024096385542168676,0.25
G.CT.A,0.11428571428571428,0.22,0.07272727272727272,0.6027397260273972,0.527027027027027,0.08602150537634409,0.3888888888888889,0.0,0.8110236220472441,0.8738738738738738,0.37209302325581395,0.5555555555555556,0.0,0.060240963855421686,0.36363636363636365,0.4166666666666667,0.3157894736842105,0.2127659574468085,0.0,0.0,0.0,0.045454545454545456,0.060240963855421686,0.0
G.CT.C,0.7571428571428571,0.26,0.07272727272727272,0.7671232876712328,0.08108108108108109,0.3118279569892473,0.4444444444444444,0.0,0.18110236220472442,0.3063063063063063,0.8197674418604651,0.1111111111111111,0.03488372093023256,0.012048192771084338,0.36363636363636365,0.3333333333333333,0.23157894736842105,0.0,0.0,0.0,0.0,0.045454545454545456,0.12048192771084337,0.0
G.CT.G,0.7,0.22,0.9454545454545454,0.2648401826484018,0.7972972972972973,0.21505376344086022,0.4444444444444444,0.0,0.38188976377952755,0.2072072072072072,0.6511627906976745,0.4444444444444444,0.1511627906976744,0.4819277108433735,0.45454545454545453,0.875,0.14736842105263157,0.06382978723404255,0.0,0.0,0.5,0.5454545454545454,0.3373493975903614,0.0
G.CT.T,0.7857142857142857,0.3,0.3090909090909091,0.6529680365296804,0.21621621621621623,0.3010752688172043,0.3333333333333333,0.0,0.16141732283464566,0.2882882882882883,0.8081395348837209,0.1111111111111111,0.046511627906976744,0.0,0.36363636363636365,0.5,0.23157894736842105,0.0,0.0,0.0,0.0,0.09090909090909091,0.012048192771084338,0.0
G.TA.A,0.34285714285714286,0.2,0.01818181818181818,0.1506849315068493,0.5405405405405406,0.06451612903225806,0.1111111111111111,0.0,0.2637795275590551,0.27927927927927926,0.7790697674418605,0.3333333333333333,0.046511627906976744,0.060240963855421686,0.45454545454545453,0.2916666666666667,0.3894736842105263,0.14893617021276595,0.0,0.0,0.0,0.13636363636363635,0.0,0.125
G.TA.C,0.32857142857142857,0.1,0.6545454545454545,0.8493150684931506,0.3108108108108108,0.1935483870967742,0.4444444444444444,0.0,0.07874015748031496,0.7927927927927928,0.31976744186046513,0.0,0.5232558139534884,0.2891566265060241,0.36363636363636365,0.3333333333333333,0.5157894736842106,0.2127659574468085,0.0,0.0,0.16666666666666666,0.22727272727272727,0.3614457831325301,0.0
G.TA.G,0.17142857142857143,0.34,0.03636363636363636,0.4474885844748858,0.33783783783783783,0.021505376344086023,0.3333333333333333,0.0,0.4094488188976378,0.7747747747747747,0.43023255813953487,0.5555555555555556,0.0,0.27710843373493976,0.36363636363636365,0.4166666666666667,0.4421052631578947,0.0851063829787234,0.0,0.0,0.0,0.0,0.1566265060240964,0.125
G.TA.T,0.6285714285714286,0.04,0.6181818181818182,0.6712328767123288,0.3108108108108108,0.08602150537634409,0.3888888888888889,0.0,0.14566929133858267,0.08108108108108109,0.5988372093023255,0.3333333333333333,0.08139534883720931,0.03614457831325301,0.5454545454545454,0.5416666666666666,0.25263157894736843,0.0,0.0,0.0,0.16666666666666666,0.18181818181818182,0.03614457831325301,0.0
G.TC.A,0.18571428571428572,0.26,0.3090909090909091,0.1324200913242009,0.4594594594594595,0.1827956989247312,0.2222222222222222,0.0,0.15354330708661418,0.46846846846846846,0.47093023255813954,0.1111111111111111,0.046511627906976744,0.20481927710843373,0.45454545454545453,0.625,0.4421052631578947,0.2553191489361702,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
G.TC.C,0.5714285714285714,0.28,0.5454545454545454,0.4155251141552511,0.6081081081081081,0.1935483870967742,0.5,0.0,0.04330708661417323,0.12612612612612611,0.18023255813953487,0.3333333333333333,0.12790697674418605,0.024096385542168676,0.2727272727272727,0.25,0.30526315789473685,0.0425531914893617,0.0,0.0,0.16666666666666666,0.13636363636363635,0.0,0.0
G.TC.G,0.4142857142857143,0.14,0.05454545454545454,0.7853881278538812,0.10810810810810811,0.053763440860215055,0.2777777777777778,0.0,0.19291338582677164,0.2072072072072072,0.29651162790697677,0.3333333333333333,0.046511627906976744,0.14457831325301204,0.18181818181818182,0.25,0.3894736842105263,0.06382978723404255,0.0,0.0,0.0,0.0,0.2891566265060241,0.0
G.TC.T,0.7142857142857143,0.32,0.32727272727272727,0.817351598173516,0.32432432432432434,0.2903225806451613,0.3333333333333333,0.0,0.06299212598425197,0.4144144144144144,0.877906976744186,0.2222222222222222,0.046511627906976744,0.3855421686746988,0.45454545454545453,0.4583333333333333,0.43157894736842106,0.02127659574468085,0.0,0.0,0.0,0.0,0.3253012048192771,0.0
G.TG.A,0.5571428571428572,0.06,0.38181818181818183,0.1735159817351598,0.13513513513513514,0.08602150537634409,0.2777777777777778,0.0,0.19291338582677164,0.5315315315315315,0.4127906976744186,0.1111111111111111,0.06976744186046512,0.0963855421686747,0.36363636363636365,0.375,0.7263157894736842,0.0,0.0,0.0,0.0,0.3181818181818182,0.0,0.25
G.TG.C,0.3142857142857143,0.2,0.2545454545454545,0.1643835616438356,0.10810810810810811,0.07526881720430108,0.3333333333333333,0.0,0.17716535433070865,0.10810810810810811,0.686046511627907,0.0,0.18604651162790697,0.07228915662650602,0.5454545454545454,0.2916666666666667,0.2631578947368421,0.10638297872340426,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
G.TG.G,0.2,0.86,0.2,0.8904109589041096,0.5675675675675675,0.5268817204301075,0.5555555555555556,0.0,0.1062992125984252,0.009009009009009009,0.23837209302325582,0.5555555555555556,0.08139534883720931,0.13253012048192772,0.09090909090909091,0.4166666666666667,0.3157894736842105,0.0,0.4,0.0,1.0,0.13636363636363635,0.3253012048192771,0.375
G.TG.T,0.7571428571428571,0.38,0.4727272727272727,0.8812785388127854,0.6216216216216216,0.12903225806451613,0.2777777777777778,0.0,0.35039370078740156,0.45045045045045046,0.75,0.0,0.47674418604651164,0.10843373493975904,0.45454545454545453,0.2916666666666667,0.1368421052631579,0.06382978723404255,0.0,0.0,0.0,0.09090909090909091,0.2289156626506024,0.0
T.CA.A,0.37142857142857144,0.2,0.5454545454545454,0.2237442922374429,0.36486486486486486,0.08602150537634409,0.2777777777777778,0.0,0.18503937007874016,0.24324324324324326,0.4069767441860465,0.3333333333333333,0.2441860465116279,0.7108433734939759,0.45454545454545453,0.375,0.17894736842105263,0.6808510638297872,0.0,0.0,0.0,0.0,0.3855421686746988,0.0
T.CA.C,0.3,0.3,0.09090909090909091,0.2100456621004566,0.6081081081081081,0.10752688172043011,0.2222222222222222,0.0,0.8267716535433071,0.4864864864864865,0.43023255813953487,0.2222222222222222,0.046511627906976744,0.6385542168674698,0.18181818181818182,0.625,0.5578947368421052,0.851063829787234,0.0,0.0,0.0,0.0,0.3132530120481928,0.0
T.CA.G,0.18571428571428572,0.24,0.2,0.3287671232876712,0.21621621621621623,0.22580645161290322,0.16666666666666666,0.0,0.5984251968503937,0.2702702702702703,0.3546511627906977,0.1111111111111111,0.4883720930232558,0.6506024096385542,0.45454545454545453,0.5416666666666666,0.5157894736842106,0.9361702127659575,0.0,0.4666666666666667,0.0,0.0,0.5421686746987951,0.0
T.CA.T,0.3142857142857143,0.28,0.6181818181818182,0.7031963470319634,0.3108108108108108,0.06451612903225806,0.3888888888888889,0.0,0.13385826771653545,0.21621621621621623,0.5058139534883721,0.6666666666666666,0.20930232558139536,0.5783132530120482,0.36363636363636365,0.3333333333333333,0.2,0.1702127659574468,0.0,0.0,0.0,0.13636363636363635,0.4939759036144578,0.0
T.CG.A,0.3,0.02,0.3090909090909091,0.7808219178082192,0.28378378378378377,0.07526881720430108,0.2777777777777778,0.0,0.29133858267716534,0.6576576576576577,0.21511627906976744,0.1111111111111111,0.11627906976744186,0.4578313253012048,0.09090909090909091,0.125,0.5368421052631579,0.14893617021276595,0.0,0.0,0.0,0.0,0.3373493975903614,0.0
T.CG.C,0.45714285714285713,0.0,0.09090909090909091,0.726027397260274,0.4189189189189189,0.06451612903225806,0.2222222222222222,0.0,0.12598425196850394,0.5585585585585585,0.25,0.2222222222222222,0.16279069767441862,0.7590361445783133,0.45454545454545453,0.6666666666666666,0.5052631578947369,0.6808510638297872,0.0,0.0,0.0,0.0,0.4578313253012048,0.0
T.CG.G,0.3,0.06,0.4727272727272727,0.2694063926940639,0.08108108108108109,0.08602150537634409,0.3333333333333333,0.0,0.16535433070866143,0.2972972972972973,0.7209302325581395,0.0,0.03488372093023256,0.891566265060241,0.36363636363636365,0.375,0.5894736842105263,0.5531914893617021,0.0,0.0,0.0,0.0,0.40963855421686746,0.0
T.CG.T,0.38571428571428573,0.04,0.2545454545454545,0.821917808219178,0.17567567567567569,0.06451612903225806,0.3333333333333333,0.0,0.23622047244094488,0.7927927927927928,0.20930232558139536,0.2222222222222222,0.1511627906976744,0.6265060240963856,0.2727272727272727,0.3333333333333333,0.5052631578947369,0.3829787234042553,0.0,0.0,0.0,0.0,0.40963855421686746,0.0
T.CT.A,0.4142857142857143,0.2,0.2545454545454545,0.8584474885844748,0.36486486486486486,0.17204301075268819,0.5,0.0,0.3543307086614173,0.2702702702702703,0.8953488372093024,0.2222222222222222,0.1511627906976744,0.39759036144578314,0.36363636363636365,0.4583333333333333,0.5263157894736842,0.0425531914893617,0.0,0.0,0.0,0.0,0.30120481927710846,0.0
T.CT.C,0.6142857142857143,0.14,0.34545454545454546,0.726027397260274,0.3108108108108108,0.4731182795698925,0.5,0.0,0.35826771653543305,0.15315315315315314,0.9302325581395349,0.2222222222222222,0.1511627906976744,0.3855421686746988,0.5454545454545454,0.5,0.5052631578947369,0.02127659574468085,0.0,0.0,0.0,0.0,0.25301204819277107,0.0
T.CT.G,0.6857142857142857,0.3,0.4727272727272727,0.6712328767123288,0.527027027027027,0.5376344086021505,0.4444444444444444,0.0,0.3661417322834646,0.11711711711711711,0.7558139534883721,0.1111111111111111,0.10465116279069768,0.4457831325301205,0.36363636363636365,0.625,0.4105263157894737,0.0,0.0,0.0,0.0,0.0,0.3132530120481928,0.0
T.CT.T,0.44285714285714284,0.28,0.16363636363636364,0.8584474885844748,0.35135135135135137,0.10752688172043011,0.5,0.0,0.35039370078740156,0.3063063063063063,0.9011627906976745,0.2222222222222222,0.12790697674418605,0.39759036144578314,0.2727272727272727,0.5,0.49473684210526314,0.02127659574468085,0.0,0.0,0.0,0.0,0.3132530120481928,0.0
T.TA.A,0.3,0.3,0.8181818181818182,0.4200913242009132,0.3918918918918919,0.06451612903225806,0.3333333333333333,0.0,0.15748031496062992,0.2882882882882883,0.6627906976744186,0.0,0.8953488372093024,0.8795180722891566,0.2727272727272727,0.5833333333333334,0.2,0.2978723404255319,0.0,0.0,0.16666666666666666,0.09090909090909091,0.6746987951807228,0.0
T.TA.C,0.4,0.24,0.0,0.7397260273972602,0.5540540540540541,0.07526881720430108,0.4444444444444444,0.0,0.3937007874015748,0.15315315315315314,0.813953488372093,0.5555555555555556,0.011627906976744186,0.07228915662650602,0.36363636363636365,0.375,0.5157894736842106,0.1276595744680851,0.0,0.0,0.0,0.045454545454545456,0.0963855421686747,0.0
T.TA.G,0.6,0.18,0.03636363636363636,0.0867579908675799,0.6621621621621622,0.07526881720430108,0.05555555555555555,0.0,0.35039370078740156,0.22522522522522523,0.8197674418604651,0.2222222222222222,0.023255813953488372,0.10843373493975904,0.2727272727272727,0.25,0.25263157894736843,0.10638297872340426,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
T.TA.T,0.6428571428571429,0.2,0.43636363636363634,0.3150684931506849,0.22972972972972974,0.07526881720430108,0.3333333333333333,0.0,0.24015748031496062,0.0990990990990991,0.8023255813953488,0.1111111111111111,0.011627906976744186,0.3855421686746988,0.5454545454545454,0.25,0.22105263157894736,0.0,0.0,0.0,0.0,0.09090909090909091,0.1927710843373494,0.0
T.TC.A,0.45714285714285713,0.3,0.18181818181818182,0.1095890410958904,0.10810810810810811,0.10752688172043011,0.3333333333333333,0.0,0.40551181102362205,0.45045045045045046,0.872093023255814,0.1111111111111111,0.046511627906976744,0.07228915662650602,0.5454545454545454,0.625,0.4631578947368421,0.1702127659574468,0.0,0.0,0.0,0.0,0.03614457831325301,0.0
T.TC.C,0.7857142857142857,0.36,0.5636363636363636,0.365296803652968,0.2972972972972973,0.053763440860215055,0.2777777777777778,0.0,0.04330708661417323,0.009009009009009009,0.7674418604651163,0.1111111111111111,0.011627906976744186,0.04819277108433735,0.18181818181818182,0.4166666666666667,0.23157894736842105,0.0,0.0,0.0,0.0,0.045454545454545456,0.060240963855421686,0.0
T.TC.G,0.44285714285714284,0.34,0.07272727272727272,0.4155251141552511,0.2702702702702703,0.0967741935483871,0.3333333333333333,0.0,0.2125984251968504,0.10810810810810811,0.813953488372093,0.1111111111111111,0.03488372093023256,0.03614457831325301,0.45454545454545453,0.125,0.4421052631578947,0.06382978723404255,0.0,0.0,0.0,0.0,0.08433734939759036,0.0
T.TC.T,0.7857142857142857,0.22,0.01818181818181818,0.1141552511415525,0.6486486486486487,0.053763440860215055,0.3888888888888889,0.0,0.24015748031496062,0.5135135135135135,0.8023255813953488,0.5555555555555556,0.03488372093023256,0.0963855421686747,0.36363636363636365,0.5416666666666666,0.23157894736842105,0.10638297872340426,0.0,0.0,0.0,0.09090909090909091,0.024096385542168676,0.0
T.TG.A,0.7285714285714285,0.28,0.6363636363636364,0.1095890410958904,0.13513513513513514,0.06451612903225806,0.3333333333333333,0.0,0.14566929133858267,0.14414414414414414,0.8197674418604651,0.1111111111111111,0.03488372093023256,0.3253012048192771,0.45454545454545453,0.4166666666666667,0.631578947368421,0.02127659574468085,0.0,0.0,0.0,0.13636363636363635,0.0,0.0
T.TG.C,0.5428571428571428,0.14,0.509090909090909,0.2009132420091324,0.7702702702702703,0.010752688172043012,0.3888888888888889,0.0,0.2047244094488189,0.15315315315315314,0.8488372093023255,0.3333333333333333,0.011627906976744186,0.4578313253012048,0.2727272727272727,0.7083333333333334,0.3473684210526316,0.19148936170212766,0.0,0.0,0.0,0.0,0.08433734939759036,0.0
T.TG.G,0.6428571428571429,0.06,0.509090909090909,0.2968036529680365,0.2702702702702703,0.053763440860215055,0.3333333333333333,0.0,0.15354330708661418,0.7207207207207207,0.38953488372093026,0.0,0.3372093023255814,0.10843373493975904,0.36363636363636365,0.375,0.3368421052631579,0.14893617021276595,0.0,0.0,0.0,0.22727272727272727,0.08433734939759036,0.125
T.TG.T,0.7428571428571429,0.38,0.41818181818181815,0.589041095890411,0.17567567567567569,0.06451612903225806,0.16666666666666666,0.0,0.30708661417322836,0.4864864864864865,0.37209302325581395,0.1111111111111111,0.11627906976744186,0.37349397590361444,0.18181818181818182,0.5416666666666666,0.28421052631578947,0.10638297872340426,0.0,0.0,0.0,0.0,0.3132530120481928,0.0
CA,0.37142857142857144,0.12,0.4,0.3333333333333333,0.21621621621621623,0.03225806451612903,0.3333333333333333,0.0,0.2677165354330709,0.14414414414414414,0.47093023255813954,0.1111111111111111,0.06976744186046512,0.39759036144578314,0.36363636363636365,0.25,0.15789473684210525,0.14893617021276595,0.0,0.0,0.0,0.0,0.26506024096385544,0.0
CG,0.35714285714285715,0.18,0.03636363636363636,0.7579908675799086,0.04054054054054054,0.021505376344086023,0.2777777777777778,0.0,0.14173228346456693,0.5405405405405406,0.2441860465116279,0.2222222222222222,0.12790697674418605,0.6144578313253012,0.36363636363636365,0.2916666666666667,0.3684210526315789,0.2127659574468085,0.0,0.0,0.0,0.0,0.3614457831325301,0.0
CT,0.5714285714285714,0.22,0.32727272727272727,0.7945205479452054,0.3918918918918919,0.45161290322580644,0.5,0.0,0.35826771653543305,0.1891891891891892,0.8953488372093024,0.2222222222222222,0.12790697674418605,0.3373493975903614,0.36363636363636365,0.5833333333333334,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.30120481927710846,0.0
TA,0.5857142857142857,0.1,0.41818181818181815,0.273972602739726,0.1891891891891892,0.053763440860215055,0.05555555555555555,0.0,0.06692913385826772,0.21621621621621623,0.4069767441860465,0.3333333333333333,0.05813953488372093,0.3373493975903614,0.45454545454545453,0.3333333333333333,0.16842105263157894,0.0851063829787234,0.0,0.0,0.0,0.0,0.04819277108433735,0.0
